File A,File B,Commits together,Coupling %
plugins/epan/opcua/opcua_simpletypes.h,plugins/epan/opcua/opcua_transport_layer.h,3,75.0
plugins/epan/opcua/opcua_transport_layer.c,plugins/epan/opcua/opcua_transport_layer.h,3,75.0
epan/wmem/wmem_interval_tree.c,epan/wmem/wmem_stack.c,3,75.0
epan/wmem/wmem_scopes.c,epan/wmem/wmem_stack.c,3,75.0
epan/addr_and_mask.h,epan/ipv6.h,3,75.0
epan/dissectors/packet-zbee-aps.c,epan/dissectors/packet-zbee-aps.h,3,75.0
epan/dissectors/packet-mp2t.c,epan/dissectors/packet-mp2t.h,3,75.0
ui/qt/lua_debugger/lua_debugger_code_view.h,ui/qt/lua_debugger/lua_debugger_dialog.h,3,75.0
epan/dissectors/asn1/its/packet-its-template.h,epan/dissectors/packet-its.h,3,75.0
epan/dissectors/asn1/its/packet-its-template.h,epan/dissectors/packet-its.c,3,75.0
epan/dissectors/asn1/its/packet-its-template.c,epan/dissectors/asn1/its/packet-its-template.h,3,75.0
ui/qt/wireshark_main_window.h,ui/qt/wireshark_main_window_slots.cpp,54,75.0
epan/dissectors/packet-isis-clv.h,epan/dissectors/packet-isis-lsp.c,6,75.0
ui/qt/lua_debugger/lua_debugger_code_view.h,ui/qt/lua_debugger/lua_debugger_dialog.cpp,3,75.0
ui/qt/lua_debugger/lua_debugger_code_view.cpp,ui/qt/lua_debugger/lua_debugger_code_view.h,3,75.0
epan/wmem/wmem_stack.c,epan/wmem/wmem_strbuf.c,3,75.0
epan/iana-ip-data.c,epan/iana-ip.c,3,75.0
epan/ipv4.h,epan/ipv6.h,3,75.0
epan/wmem/wmem_stack.c,epan/wmem/wmem_tree.c,3,75.0
wsutil/to_str.c,wsutil/to_str.h,21,75.0
caputils/capture-pcap-util-unix.c,caputils/capture-wpcap.c,3,75.0
caputils/capture-pcap-util-unix.c,caputils/capture-pcap-util.c,3,75.0
epan/dissectors/packet-rlc-nr.c,epan/dissectors/packet-rlc-nr.h,3,75.0
plugins/epan/profinet/packet-dcerpc-pn-io.c,plugins/epan/profinet/packet-pn-sxp.c,3,75.0
epan/ftypes/ftypes-int.h,epan/ftypes/ftypes.c,35,74.47
epan/dissectors/asn1/ngap/packet-ngap-template.c,epan/dissectors/packet-ngap.c,58,74.36
epan/ftypes/ftype-ipv4.c,epan/ftypes/ftypes-int.h,23,74.19
wsutil/filesystem.c,wsutil/filesystem.h,20,74.07
epan/ftypes/ftype-guid.c,epan/ftypes/ftypes.h,17,73.91
ui/qt/sequence_dialog.cpp,ui/qt/sequence_dialog.h,17,73.91
ui/qt/follow_stream_dialog.cpp,ui/qt/follow_stream_dialog.h,14,73.68
epan/dfilter/semcheck.c,epan/dfilter/semcheck.h,8,72.73
ui/logwolf/logwolf_main_window_slots.cpp,ui/qt/wireshark_main_window_slots.cpp,8,72.73
epan/prefs.h,ui/qt/layout_preferences_frame.cpp,8,72.73
epan/crypt/dot11decrypt.c,epan/crypt/dot11decrypt_system.h,16,72.73
epan/ftypes/ftype-ipv6.c,epan/ftypes/ftypes.h,24,72.73
epan/prefs.c,ui/qt/layout_preferences_frame.cpp,8,72.73
epan/dissectors/asn1/f1ap/packet-f1ap-template.c,epan/dissectors/packet-f1ap.c,37,72.55
epan/dissectors/packet-bluetooth-data.c,epan/manuf-data.c,21,72.41
epan/dissectors/asn1/lpp/packet-lpp-template.c,epan/dissectors/packet-lpp.c,21,72.41
ui/help_url.c,ui/help_url.h,13,72.22
epan/dfilter/sttype-test.c,epan/dfilter/sttype-test.h,5,71.43
epan/dissectors/packet-rdpudp.c,epan/dissectors/packet-rdpudp.h,5,71.43
ui/qt/models/decode_as_model.cpp,ui/qt/models/decode_as_model.h,10,71.43
epan/dissectors/x11-extension-implementation.h,epan/dissectors/x11-glx-render-enum.h,5,71.43
ui/help_url.c,ui/urls.h,5,71.43
epan/dissectors/packet-tcp.c,epan/dissectors/packet-tcp.h,30,71.43
ui/qt/compiled_filter_output.cpp,ui/qt/compiled_filter_output.h,5,71.43
epan/ftypes/ftype-bytes.c,epan/ftypes/ftype-double.c,20,71.43
wiretap/pcapng-netflix-custom.h,wiretap/pcapng.c,5,71.43
epan/dfilter/sttype-test.c,epan/dfilter/syntax-tree.h,15,71.43
plugins/codecs/G729/G729decode.c,plugins/codecs/iLBC/iLBCdecode.c,5,71.43
ui/qt/profile_dialog.cpp,ui/qt/profile_dialog.h,5,71.43
epan/dissectors/packet-cipsafety.c,epan/dissectors/packet-cipsafety.h,5,71.43
epan/dissectors/packet-cip.c,epan/dissectors/packet-cipsafety.h,5,71.43
ui/qt/address_editor_frame.cpp,ui/qt/address_editor_frame.h,5,71.43
epan/ftypes/ftype-double.c,epan/ftypes/ftype-ipv6.c,20,71.43
epan/ftypes/ftype-double.c,epan/ftypes/ftype-string.c,20,71.43
epan/dfilter/gencode.c,epan/dfilter/sttype-field.h,5,71.43
epan/ftypes/ftype-double.c,epan/ftypes/ftype-protocol.c,20,71.43
epan/ftypes/ftype-double.c,epan/ftypes/ftype-ipv4.c,20,71.43
epan/ftypes/ftype-double.c,epan/ftypes/ftypes-int.h,20,71.43
epan/dissectors/asn1/tcap/packet-tcap-template.h,epan/dissectors/packet-tcap.h,5,71.43
ui/logray/logray_main_window.cpp,ui/qt/wireshark_main_window.cpp,49,71.01
epan/ftypes/ftype-ipv4.c,epan/ftypes/ftypes.h,22,70.97
ui/qt/wireshark_main_window.cpp,ui/qt/wireshark_main_window.h,51,70.83
ui/logray/logray_main.cpp,ui/qt/main.cpp,29,70.73
epan/dfilter/syntax-tree.c,epan/dfilter/syntax-tree.h,53,70.67
ui/text_import.c,ui/text_import.h,12,70.59
epan/dissectors/asn1/kerberos/packet-kerberos-template.h,epan/dissectors/packet-kerberos.c,12,70.59
wsutil/wslog.c,wsutil/wslog.h,48,70.59
epan/dissectors/asn1/kerberos/packet-kerberos-template.c,epan/dissectors/asn1/kerberos/packet-kerberos-template.h,12,70.59
epan/dissectors/packet-dcerpc-nt.c,epan/dissectors/packet-dcerpc-nt.h,7,70.0
ui/console.c,ui/console.h,7,70.0
epan/dissectors/data-bacnet.c,epan/dissectors/data-bluetooth.c,7,70.0
ui/console.h,wsutil/wslog.h,7,70.0
ui/console.h,wsutil/wslog.c,7,70.0
epan/ftypes/ftype-none.c,epan/ftypes/ftypes.h,14,70.0
epan/dfilter/sttype-string.c,epan/dfilter/syntax-tree.h,14,70.0
ui/qt/voip_calls_dialog.cpp,ui/qt/voip_calls_dialog.h,16,69.57
wiretap/blf.c,wiretap/blf.h,32,69.57
epan/ftypes/ftypes.c,epan/ftypes/ftypes.h,43,69.35
epan/follow.c,epan/follow.h,9,69.23
epan/dissectors/asn1/its/packet-its-template.c,epan/dissectors/packet-its.c,27,69.23
ui/qt/capture_options_dialog.cpp,ui/qt/capture_options_dialog.h,9,69.23
epan/dissectors/asn1/s1ap/packet-s1ap-template.c,epan/dissectors/packet-s1ap.c,29,69.05
epan/ftypes/ftype-bytes.c,epan/ftypes/ftype-protocol.c,31,68.89
epan/dissectors/asn1/e2ap/packet-e2ap-template.c,epan/dissectors/packet-e2ap.c,33,68.75
epan/dissectors/asn1/nrppa/packet-nrppa-template.c,epan/dissectors/packet-nrppa.c,11,68.75
ui/commandline.c,ui/commandline.h,11,68.75
ui/qt/rtp_audio_stream.h,ui/qt/rtp_player_dialog.h,17,68.0
epan/ftypes/ftype-ipv4.c,epan/ftypes/ftype-protocol.c,21,67.74
epan/ftypes/ftype-ipv4.c,epan/ftypes/ftype-string.c,21,67.74
epan/ftypes/ftype-bytes.c,epan/ftypes/ftype-ipv4.c,21,67.74
ui/logray/logray_main_window.h,ui/qt/wireshark_main_window.h,23,67.65
ui/logray/logray_main_window.cpp,ui/logray/logray_main_window.h,23,67.65
capture/ws80211_utils.c,capture/ws80211_utils.h,10,66.67
epan/dissectors/packet-qcdiag.h,epan/dissectors/packet-qcdiag_log.c,4,66.67
extcap/etl.h,extcap/etwdump.c,6,66.67
epan/dissectors/packet-cosnaming.c,epan/dissectors/packet-gias.c,6,66.67
extcap/etl.c,extcap/etl.h,6,66.67
wsutil/wsgcrypt.c,wsutil/wsgcrypt.h,8,66.67
epan/dissectors/packet-bthci_cmd.c,epan/dissectors/packet-bthci_cmd.h,4,66.67
epan/dissectors/packet-ieee80211-radiotap-defs.h,epan/dissectors/packet-ieee80211-radiotap.c,10,66.67
ui/qt/column_editor_frame.cpp,ui/qt/column_editor_frame.h,4,66.67
epan/dissectors/packet-bthci_cmd.h,epan/dissectors/packet-bthci_evt.c,4,66.67
epan/dissectors/packet-oran.h,ui/cli/tap-oran.c,12,66.67
epan/addr_and_mask.c,epan/addr_and_mask.h,4,66.67
plugins/epan/pluginifdemo/pluginifdemo.c,plugins/epan/pluginifdemo/ui/uihandler.cpp,4,66.67
plugins/epan/falco_events/sinsp-span.cpp,plugins/epan/falco_events/sinsp-span.h,4,66.67
epan/dissectors/packet-mq.c,epan/dissectors/packet-mq.h,10,66.67
epan/dissectors/packet-cosnaming.c,epan/dissectors/packet-tango.c,6,66.67
capture/capture_sync.c,capture/capture_sync.h,8,66.67
epan/dfilter/gencode.c,epan/dfilter/sttype-slice.c,4,66.67
ui/qt/capture_preferences_frame.cpp,ui/qt/capture_preferences_frame.h,4,66.67
epan/dissectors/packet-exported_pdu.c,wsutil/exported_pdu_tlvs.h,10,66.67
epan/dissectors/packet-dccp.c,epan/dissectors/packet-dccp.h,4,66.67
wsutil/filter_files.c,wsutil/filter_files.h,4,66.67
epan/services-data.c,epan/services.c,4,66.67
epan/dfilter/sttype-pointer.c,epan/dfilter/sttype-slice.c,4,66.67
epan/dfilter/sttype-slice.c,epan/dfilter/syntax-tree.c,4,66.67
ui/qt/widgets/hex_data_source_view.h,ui/qt/widgets/json_data_source_view.h,4,66.67
ui/qt/widgets/info_banner_widget.cpp,ui/qt/widgets/learn_card_widget.cpp,4,66.67
ui/qt/widgets/hex_data_source_view.cpp,ui/qt/widgets/json_data_source_view.h,4,66.67
ui/qt/main_application.cpp,ui/qt/main_application.h,18,66.67
epan/dissectors/packet-sdp.c,epan/dissectors/packet-sdp.h,4,66.67
epan/ftypes/ftype-bytes.c,epan/ftypes/ftype-ipv6.c,22,66.67
epan/dfilter/sttype-field.c,epan/dfilter/sttype-slice.c,4,66.67
epan/wmem/wmem_interval_tree.c,epan/wmem/wmem_tree.c,4,66.67
epan/dissectors/packet-osi.c,epan/nlpid.h,4,66.67
epan/prefs.c,ui/qt/capture_preferences_frame.h,4,66.67
epan/dfilter/sttype-slice.c,epan/dfilter/syntax-tree.h,4,66.67
epan/prefs.h,ui/qt/capture_preferences_frame.h,4,66.67
epan/ftypes/ftype-ipv6.c,epan/ftypes/ftype-string.c,22,66.67
epan/column.c,epan/column.h,10,66.67
ui/console.c,wsutil/wslog.h,8,66.67
ui/qt/interface_frame.cpp,ui/qt/interface_frame.h,6,66.67
epan/ftypes/ftype-ipv6.c,epan/ftypes/ftype-protocol.c,22,66.67
epan/charsets.c,epan/charsets.h,10,66.67
plugins/epan/pluginifdemo/ui/pluginifdemo_main.cpp,plugins/epan/pluginifdemo/ui/uihandler.cpp,4,66.67
ui/console.c,wsutil/wslog.c,8,66.67
ui/qt/extcap_argument_multiselect.cpp,ui/qt/extcap_argument_multiselect.h,4,66.67
epan/dissectors/packet-mq-base.c,epan/dissectors/packet-mq.h,6,66.67
epan/dfilter/semcheck.c,epan/dfilter/sttype-test.c,14,66.67
epan/dissectors/packet-mq-base.c,epan/dissectors/packet-mq.c,6,66.67
epan/funnel.h,ui/cli/tap-funnel.c,8,66.67
wsutil/to_str.c,wsutil/ws_return.h,4,66.67
epan/dissectors/packet-acdr.c,epan/dissectors/packet-acdr.h,4,66.67
epan/dissectors/packet-bblog.c,epan/dissectors/packet-bblog.h,4,66.67
epan/ftypes/ftype-bytes.c,epan/ftypes/ftypes-int.h,31,65.96
epan/dfilter/semcheck.c,epan/dfilter/syntax-tree.h,50,65.79
epan/dfilter/dfilter.c,epan/dfilter/dfilter.h,23,65.71
epan/dfilter/sttype-string.c,epan/dfilter/syntax-tree.c,13,65.0
epan/dissectors/packet-gtp.c,epan/dissectors/packet-gtp.h,11,64.71
ui/logray/logray_main_window.h,ui/qt/wireshark_main_window_slots.cpp,22,64.71
epan/ftypes/ftype-ieee-11073-float.c,epan/ftypes/ftype-ipv4.c,20,64.52
epan/ftypes/ftype-integer.c,epan/ftypes/ftype-ipv4.c,20,64.52
epan/ftypes/ftype-ipv4.c,epan/ftypes/ftype-time.c,20,64.52
epan/ftypes/ftype-protocol.c,epan/ftypes/ftype-string.c,29,64.44
epan/ftypes/ftype-protocol.c,epan/ftypes/ftypes-int.h,29,64.44
epan/ftypes/ftype-double.c,epan/ftypes/ftypes.h,18,64.29
epan/dissectors/packet-its.c,epan/dissectors/packet-its.h,9,64.29
ui/qt/funnel_statistics.cpp,ui/qt/funnel_statistics.h,9,64.29
capture/capture-pcap-util-int.h,capture/capture-pcap-util.c,9,64.29
epan/ftypes/ftypes-int.h,epan/ftypes/ftypes.h,30,63.83
epan/dfilter/semcheck.c,epan/dfilter/sttype-range.c,7,63.64
extcap/etw_message.c,extcap/etwdump.c,7,63.64
epan/dfilter/gencode.c,epan/dfilter/sttype-field.c,7,63.64
epan/dfilter/sttype-set.c,epan/dfilter/syntax-tree.c,7,63.64
ui/qt/traffic_table_dialog.cpp,ui/qt/traffic_table_dialog.h,7,63.64
ui/qt/rtp_analysis_dialog.cpp,ui/qt/rtp_analysis_dialog.h,14,63.64
ui/qt/endpoint_dialog.cpp,ui/qt/endpoint_dialog.h,7,63.64
capture/capture_sync.c,sync_pipe.h,7,63.64
epan/crypt/dot11decrypt_system.h,epan/dissectors/packet-ieee80211.c,14,63.64
wsutil/nstime.c,wsutil/nstime.h,14,63.64
ui/qt/wireshark_main_window.h,ui/stratoshark/stratoshark_main_window.h,14,63.64
epan/ftypes/ftype-ipv6.c,epan/ftypes/ftype-time.c,21,63.64
epan/dfilter/semcheck.c,epan/dfilter/sttype-field.c,7,63.64
epan/dfilter/sttype-pointer.c,epan/dfilter/sttype-set.c,7,63.64
epan/dfilter/dfunctions.c,epan/dfilter/semcheck.h,7,63.64
epan/dfilter/sttype-function.c,epan/dfilter/sttype-set.c,7,63.64
epan/dfilter/sttype-set.c,epan/dfilter/syntax-tree.h,7,63.64
epan/dissectors/packet-eap.c,epan/eap.h,7,63.64
ui/stratoshark/stratoshark_main_window.h,ui/stratoshark/stratoshark_main_window_slots.cpp,14,63.64
epan/dfilter/sttype-range.c,epan/dfilter/syntax-tree.h,7,63.64
wsutil/time_util.c,wsutil/time_util.h,7,63.64
ui/qt/wireshark_main_window.cpp,ui/stratoshark/stratoshark_main_window.cpp,31,63.27
epan/dissectors/packet-smb.c,epan/dissectors/packet-smb.h,12,63.16
epan/addr_resolv.c,epan/addr_resolv.h,24,63.16
epan/dissectors/packet-bluetooth.c,epan/dissectors/packet-bluetooth.h,12,63.16
epan/ftypes/ftype-bytes.c,epan/ftypes/ftype-string.c,29,63.04
ui/qt/main.cpp,ui/stratoshark/stratoshark_main.cpp,32,62.75
epan/dissectors/packet-nvme-rdma.c,epan/dissectors/packet-nvme.h,10,62.5
ui/qt/search_frame.cpp,ui/qt/search_frame.h,5,62.5
epan/dissectors/packet-bpsec.c,epan/dissectors/packet-bpsec.h,5,62.5
ui/qt/extcap_options_dialog.cpp,ui/qt/extcap_options_dialog.h,5,62.5
ui/qt/export_dissection_dialog.cpp,ui/qt/export_dissection_dialog.h,5,62.5
ui/qt/lte_rlc_graph_dialog.cpp,ui/qt/lte_rlc_graph_dialog.h,5,62.5
epan/dissectors/packet-mac-nr.c,epan/dissectors/packet-mac-nr.h,5,62.5
ui/qt/byte_view_tab.h,ui/qt/widgets/byte_view_text.cpp,5,62.5
ui/qt/byte_view_tab.h,ui/qt/widgets/byte_view_text.h,5,62.5
ui/qt/models/uat_model.cpp,ui/qt/models/uat_model.h,5,62.5
epan/frame_data_sequence.c,epan/packet.c,5,62.5
epan/dissectors/packet-coseventcomm.c,epan/dissectors/packet-gias.c,5,62.5
epan/dissectors/packet-coseventcomm.c,epan/dissectors/packet-tango.c,5,62.5
epan/tvbuff_lz77.c,epan/tvbuff_lznt1.c,5,62.5
epan/dissectors/packet-coseventcomm.c,epan/dissectors/packet-cosnaming.c,5,62.5
epan/frame_data.h,epan/frame_data_sequence.c,5,62.5
epan/frame_data.c,epan/frame_data_sequence.c,5,62.5
wsutil/strtoi.c,wsutil/strtoi.h,5,62.5
epan/crypt/dot11decrypt_ccmp.c,epan/crypt/dot11decrypt_system.h,5,62.5
epan/crypt/dot11decrypt.c,epan/crypt/dot11decrypt_ccmp.c,5,62.5
epan/tvbuff_lz77huff.c,epan/tvbuff_lznt1.c,5,62.5
ui/qt/models/enabled_protocols_model.cpp,ui/qt/models/supported_protocols_model.cpp,5,62.5
ui/qt/lua_debugger/lua_debugger_code_view.cpp,ui/qt/lua_debugger/lua_debugger_dialog.cpp,5,62.5
ui/qt/lua_debugger/lua_debugger_code_view.cpp,ui/qt/lua_debugger/lua_debugger_dialog.h,5,62.5
ui/qt/widgets/display_filter_combo.cpp,ui/qt/widgets/display_filter_combo.h,5,62.5
epan/ftypes/ftype-protocol.c,epan/ftypes/ftypes.c,28,62.22
cfile.h,file.c,13,61.9
epan/dfilter/dfvm.c,epan/dfilter/gencode.c,39,61.9
epan/ftypes/ftype-bytes.c,epan/ftypes/ftype-ieee-11073-float.c,21,61.76
epan/ftypes/ftype-ieee-11073-float.c,epan/ftypes/ftypes.c,21,61.76
epan/ftypes/ftype-ieee-11073-float.c,epan/ftypes/ftype-time.c,21,61.76
epan/ftypes/ftype-ieee-11073-float.c,epan/ftypes/ftype-integer.c,21,61.76
epan/dissectors/packet-coap.c,epan/dissectors/packet-coap.h,8,61.54
epan/strutil.c,epan/strutil.h,16,61.54
sharkd.c,sharkd.h,8,61.54
tfshark.c,tshark.c,56,61.54
plugins/epan/profinet/packet-dcerpc-pn-io.c,plugins/epan/profinet/packet-pn.h,11,61.11
epan/ftypes/ftype-ieee-11073-float.c,epan/ftypes/ftype-ipv6.c,20,60.61
epan/ftypes/ftype-integer.c,epan/ftypes/ftype-ipv6.c,20,60.61
epan/ftypes/ftype-bytes.c,epan/ftypes/ftypes.c,29,60.42
epan/dissectors/packet-ip.h,epan/dissectors/packet-ipv6.h,3,60.0
ui/qt/geometry_state_dialog.cpp,ui/qt/geometry_state_dialog.h,3,60.0
epan/wmem/wmem_scopes.c,epan/wmem/wmem_tree.c,3,60.0
capture/ws80211_utils.c,ui/qt/wireless_frame.h,3,60.0
plugins/codecs/G711/G711decode.c,plugins/codecs/sbc/sbc.c,3,60.0
epan/dissectors/packet-xmpp-gtalk.c,epan/dissectors/packet-xmpp-other.c,3,60.0
epan/dissectors/packet-tecmp.c,epan/dissectors/packet-tecmp.h,3,60.0
epan/dissectors/packet-dns.c,epan/dissectors/packet-dns.h,3,60.0
epan/dissectors/packet-xmpp-gtalk.c,epan/dissectors/packet-xmpp-utils.h,3,60.0
ui/tap-rtp-analysis.c,ui/tap-rtp-analysis.h,6,60.0
epan/dissectors/packet-ftdi-ft.c,epan/dissectors/packet-ftdi-ft.h,3,60.0
epan/dissectors/packet-ftdi-ft.h,epan/dissectors/packet-ftdi-mpsse.c,3,60.0
ui/software_update.c,ui/software_update.h,3,60.0
ui/qt/welcome_page.h,ui/qt/widgets/learn_card_widget.h,3,60.0
capture/ws80211_utils.h,ui/qt/wireless_frame.h,3,60.0
ui/qt/wireless_frame.cpp,ui/qt/wireless_frame.h,3,60.0
plugins/epan/sysdig_bridge/packet-sysdig-bridge.h,plugins/epan/sysdig_bridge/sinsp-span.cpp,3,60.0
caputils/capture-pcap-util.c,caputils/capture-wpcap.c,3,60.0
ui/qt/resolved_addresses_dialog.cpp,ui/qt/resolved_addresses_dialog.h,3,60.0
epan/dissectors/packet-bgp.c,epan/dissectors/packet-bgp.h,3,60.0
epan/crypt/dot11decrypt.c,epan/crypt/dot11decrypt_int.h,6,60.0
epan/crypt/dot11decrypt_util.c,epan/crypt/dot11decrypt_util.h,6,60.0
epan/crypt/dot11decrypt_gcmp.c,epan/dissectors/packet-ieee80211.c,3,60.0
epan/crypt/dot11decrypt_gcmp.c,epan/crypt/dot11decrypt_user.h,3,60.0
wsutil/report_message.c,wsutil/report_message.h,3,60.0
ui/qt/lua_debugger_dialog.h,ui/qt/widgets/collapsible_section.cpp,3,60.0
editcap.c,wsutil/report_message.c,3,60.0
ui/qt/widgets/capture_filter_edit.cpp,ui/qt/widgets/capture_filter_edit.h,3,60.0
ui/failure_message.h,wsutil/report_message.c,3,60.0
ui/failure_message.c,wsutil/report_message.c,3,60.0
ui/qt/main_status_bar.cpp,ui/qt/widgets/label_stack.cpp,3,60.0
ui/qt/welcome_page.cpp,ui/qt/widgets/info_banner_widget.cpp,6,60.0
ui/qt/lua_debugger_dialog.cpp,ui/qt/widgets/collapsible_section.cpp,3,60.0
app/application_flavor.h,app/stratoshark_flavor.c,3,60.0
epan/dissectors/packet-dcerpc.c,epan/dissectors/packet-dcerpc.h,9,60.0
wsutil/ws_pipe.c,wsutil/ws_pipe.h,3,60.0
ui/qt/module_preferences_scroll_area.cpp,ui/qt/module_preferences_scroll_area.h,3,60.0
ui/logwolf/logwolf_main_window.cpp,ui/qt/wireshark_main_window.cpp,3,60.0
epan/ftypes/ftype-time.c,wsutil/safe-math.h,3,60.0
ui/qt/models/profile_model.h,ui/qt/widgets/profile_tree_view.h,3,60.0
ui/qt/models/profile_model.cpp,ui/qt/widgets/find_line_edit.cpp,3,60.0
ui/qt/widgets/find_line_edit.cpp,ui/qt/widgets/interface_toolbar_lineedit.cpp,3,60.0
epan/dissectors/packet-quic.h,epan/dissectors/packet-tls-utils.c,12,60.0
app/application_flavor.h,app/wireshark_flavor.c,3,60.0
epan/dfilter/drange.c,epan/dfilter/drange.h,6,60.0
epan/dfilter/semcheck.c,epan/ftypes/ftype-none.c,12,60.0
ui/qt/io_graph.cpp,ui/qt/io_graph_dialog.cpp,3,60.0
ui/qt/widgets/overlay_scroll_bar.cpp,ui/qt/widgets/overlay_scroll_bar.h,3,60.0
ui/qt/utils/field_information.cpp,ui/qt/utils/field_information.h,3,60.0
epan/dissectors/packet-gias.c,epan/dissectors/packet-tango.c,6,60.0
epan/dfilter/sttype-function.c,epan/dfilter/syntax-tree.c,9,60.0
epan/addr_and_mask.h,epan/ipv4.h,3,60.0
epan/dissectors/packet-zbee-tlv.c,epan/dissectors/packet-zbee-tlv.h,3,60.0
epan/addr_resolv.c,epan/services.h,3,60.0
epan/dissectors/asn1/x509ce/packet-x509ce-template.c,epan/dissectors/packet-x509ce.c,6,60.0
epan/dissectors/packet-thrift.c,epan/dissectors/packet-thrift.h,6,60.0
epan/dfilter/semcheck.c,epan/dfilter/syntax-tree.c,45,60.0
ui/qt/manage_interfaces_dialog.cpp,ui/qt/manage_interfaces_dialog.h,6,60.0
epan/wmem/wmem_core.c,epan/wmem/wmem_interval_tree.c,3,60.0
epan/wmem/wmem_core.c,epan/wmem/wmem_scopes.c,3,60.0
epan/wmem/wmem_core.c,epan/wmem/wmem_tree.c,3,60.0
epan/wmem/wmem_core.c,epan/wmem/wmem_strbuf.c,3,60.0
epan/wmem/wmem_interval_tree.c,epan/wmem/wmem_scopes.c,3,60.0
epan/wmem/wmem_scopes.c,epan/wmem/wmem_strbuf.c,3,60.0
epan/dfilter/sttype-function.c,epan/dfilter/syntax-tree.h,9,60.0
epan/dissectors/asn1/atn-ulcs/packet-atn-ulcs-template.h,epan/dissectors/packet-atn-ulcs.h,3,60.0
epan/dfilter/semcheck.c,epan/dfilter/sttype-pointer.c,15,60.0
epan/dissectors/packet-lda-neo-trailer.c,epan/dissectors/packet-ldaneo.c,3,60.0
ui/qt/main.cpp,ui/software_update.h,3,60.0
ui/qt/widgets/info_banner_widget.h,ui/qt/widgets/learn_card_widget.h,3,60.0
ui/qt/follow_stream_dialog.cpp,ui/qt/widgets/follow_stream_text.h,3,60.0
ui/qt/widgets/follow_stream_text.cpp,ui/qt/widgets/follow_stream_text.h,3,60.0
ui/qt/utils/wireshark_zip_helper.cpp,ui/qt/utils/wireshark_zip_helper.h,3,60.0
ui/macosx/sparkle_bridge.h,ui/software_update.c,3,60.0
wsutil/unicode-utils.c,wsutil/unicode-utils.h,6,60.0
epan/wslua/wslua_debugger.c,ui/qt/lua_debugger_dialog.h,6,60.0
doc/plugins.example/hello.c,wsutil/plugins.c,9,60.0
epan/wslua/wslua_debugger.h,ui/qt/lua_debugger_dialog.h,6,60.0
ringbuffer.c,ringbuffer.h,6,60.0
dumpcap.c,ui/console.h,6,60.0
epan/dissectors/packet-nr-rrc.c,epan/dissectors/packet-pdcp-nr.h,3,60.0
ui/qt_logshark/logshark_application.h,ui/qt_logshark/ls_main.cpp,3,60.0
ui/qt/wireshark_main_window.cpp,ui/stratoshark/stratoshark_main_window.h,13,59.09
epan/frame_data.c,epan/frame_data.h,13,59.09
epan/ftypes/ftype-ieee-11073-float.c,epan/ftypes/ftype-protocol.c,20,58.82
epan/ftypes/ftype-ieee-11073-float.c,epan/ftypes/ftypes-int.h,20,58.82
epan/ftypes/ftype-ieee-11073-float.c,epan/ftypes/ftype-string.c,20,58.82
epan/ftypes/ftype-string.c,epan/ftypes/ftypes.c,27,58.7
epan/ftypes/ftype-string.c,epan/ftypes/ftypes.h,27,58.7
ui/qt/proto_tree.cpp,ui/qt/proto_tree.h,7,58.33
ui/qt/models/atap_data_model.h,ui/qt/widgets/traffic_tab.cpp,14,58.33
epan/wscbor.c,epan/wscbor_test.c,7,58.33
epan/dissectors/packet-ethertype.c,epan/etypes.h,14,58.33
ui/cli/tap-funnel.c,ui/qt/funnel_statistics.cpp,7,58.33
dumpcap.c,ui/console.c,7,58.33
epan/dfilter/dfilter.c,epan/dfilter/sttype-field.h,4,57.14
wsutil/win32-utils.c,wsutil/win32-utils.h,4,57.14
epan/dissectors/packet-lin.h,epan/dissectors/packet-tecmp.c,4,57.14
epan/dissectors/packet-lpp.c,epan/dissectors/packet-lpp.h,8,57.14
epan/dfilter/dfvm.h,epan/dfilter/sttype-field.h,4,57.14
epan/crypt/dot11decrypt_system.h,epan/crypt/dot11decrypt_user.h,8,57.14
strato.c,tshark.c,20,57.14
ui/qt/layout_preferences_frame.h,ui/qt/packet_list.cpp,4,57.14
epan/wslua/wslua_proto_expert.c,epan/wslua/wslua_tree.c,4,57.14
epan/dissectors/asn1/tcap/packet-tcap-template.c,epan/dissectors/asn1/tcap/packet-tcap-template.h,4,57.14
epan/dfilter/sttype-test.h,epan/dfilter/syntax-tree.h,4,57.14
app/stratoshark_flavor.c,app/wireshark_flavor.c,4,57.14
epan/dissectors/packet-asterix-generated.h,epan/dissectors/packet-asterix.h,4,57.14
wiretap/introspection-enums.c,wiretap/wtap.h,8,57.14
ui/qt/plot.cpp,ui/qt/plot_dialog.cpp,4,57.14
ui/qt/widgets/filter_expression_toolbar.cpp,ui/qt/widgets/filter_expression_toolbar.h,4,57.14
ui/qt/plot.cpp,ui/qt/plot_dialog.h,4,57.14
extcap_parser.h,ui/qt/extcap_argument.cpp,4,57.14
epan/dissectors/packet-sgp22.c,epan/dissectors/packet-sgp22.h,4,57.14
epan/wslua/lrexlib/common.c,epan/wslua/lrexlib/common.h,4,57.14
extcap.h,extcap_parser.h,4,57.14
epan/dfilter/dfvm.c,epan/dfilter/sttype-field.h,4,57.14
ui/qt/io_graph_action.cpp,ui/qt/io_graph_dialog.cpp,4,57.14
